"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"3893"," # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23826,841,"Syrian Boys in Urban- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","","","","Boys","Boys"," Informal Tented Settlement Urban areas - ","01/02/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3894"," # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23826,640,"Syrian Boys in Urban- # receiving essential sanitary items","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","","","","Boys","Boys"," Informal Tented Settlement Urban areas - ","01/04/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3895"," # receiving essential sanitary items","Ajlun",784088548,4095,652847580,"Ajlun Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23831,84,"Women - Other affected Population- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","Men","","Women","","Women","   Urban areas - ","01/02/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3896"," # receiving essential sanitary items","Mafraq",1302108554,4095,637337121,"Zaatari Camp (all district)",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23824,20800,"Syrian Men in Camp- # receiving essential sanitary items","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"WASH NFIs secured through umbrella of ACTED-UNICEF partnership in Jordan under which:
a.	100% of camp residents receive 250g soap on a monthly basis in targeted districts in Za’atari camp and in CC and KAP 
b.	100% of camp residents receive personal hygiene kits in targeted districts in Za’atari camp and in CC and KAP demonstrating appropriate usage. 
c.	75% of families in the camp report using soap for hand washing and bathing 
","Direct appeal","None","Yes","Camp"," "," "," ","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","Camp    - ","01/05/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3897"," # receiving essential sanitary items","Ajlun",377585241,4095,1826722391,"Liwa Qasabat Ajlun",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23826,8,"Syrian Boys in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North","Qasabat  Ajloun","Ajloun",,,"ICMC provides baby hygiene packages to vulnerable Syrians and Jordanians. Each kit contains supplies for 4 months. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","","","","Boys","Boys","   Urban areas - ","01/10/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3898"," # receiving essential sanitary items","Al Balqa",94652691,4095,850741481,"Al Balqa Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23826,33,"Syrian Boys in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1702","BALQA","2","Center","","","","Boys","Boys","   Urban areas - ","01/10/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3899"," # receiving essential sanitary items","Irbid",1329557921,4095,288028217,"Irbid Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23831,45,"Women - Other affected Population- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","Women","","Women","   Urban areas - ","01/10/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3900"," # receiving essential sanitary items","Mafraq",381717007,4095,637337121,"Zaatari Camp (all district)",20,"NRC","3. Essential sanitary items provided","NFI-1. Basic needs",23823,2884,"Syrian Women in Camp- # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","Women","","Women","Camp    - ","01/03/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3901"," # receiving essential sanitary items","Zarqa",1722371748,4095,1421634138,"Azraq Camp",20,"NRC","3. Essential sanitary items provided","NFI-1. Basic needs",23821,2162,"Syrian Girls in Camp- # receiving essential sanitary items","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Basic needs","NFI","1712","ZARQA","1","North","","Girls","","","Girls","Camp    - ","01/08/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3902"," # receiving essential sanitary items","Ajlun",281122180,4095,243710366,"Liwa Qasabah Kufranjah",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23825,4,"Syrian Girls in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North","Kufranja",,,,"ICMC provides baby hygiene packages to vulnerable Syrians and Jordanians. Each kit contains supplies for 4 months. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","","Girls","","","Girls","   Urban areas - ","01/10/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3903"," # receiving essential sanitary items","Mafraq",197393893,4095,1048500186,"Mafraq Governorate",146,"LWF","3. Essential sanitary items provided","NFI-1. Basic needs",23829,246,"Girls - Other affected Population- # receiving essential sanitary items","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Appeal outside of RRP6","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","","Girls","","","Girls","   Urban areas - ","01/08/2014","other Affected"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3904"," # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23826,136,"Syrian Boys in Urban- # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","","","","Boys","Boys"," Informal Tented Settlement Urban areas - ","01/03/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3905"," # receiving essential sanitary items","Irbid",991874566,4095,1693518418,"Liwa ar Ramtha",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23829,488,"Girls - Other affected Population- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North","Ar Ramtha","Ar Ramtha",,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers each to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," ","Other","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","","Girls","","","Girls","  OtherUrban areas - ","01/02/2014","other Affected"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
