"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"11669","Irbid",351284830,4052,288028217,"Irbid Governorate",311,"HI","3. Provision of seasonal assistance","CASH-1. Need Coverage",23523,351,"Syrian Women in Urban - # of individuals assisted-  full winterization cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Provision of Winter Cash Assistance (280 JD) to the identified most vulnerable Syrian Refugees and their households to cover  their basic needs. The Seasonal assistance (Winter) Beneficiaries will be provided with additional Regular Cash Assistance during the 3 months following the provision of the Winter assistance (3*130 JD)

Information related to Women, Men, Boys and Girls individuals are based on percentages estimations provided by the UNHCR. Actual information will be available further on and data will be updated accordingly. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/02/2014","Men","Women","","","WomenMen","   Urban areas - "
"11670","Irbid",351284830,4052,288028217,"Irbid Governorate",311,"HI","3. Provision of seasonal assistance","CASH-1. Need Coverage",23525,312,"Syrian Men in Urban - # of individuals assisted-  full winterization cash","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Provision of Winter Cash Assistance (280 JD) to the identified most vulnerable Syrian Refugees and their households to cover  their basic needs. The Seasonal assistance (Winter) Beneficiaries will be provided with additional Regular Cash Assistance during the 3 months following the provision of the Winter assistance (3*130 JD)

Information related to Women, Men, Boys and Girls individuals are based on percentages estimations provided by the UNHCR. Actual information will be available further on and data will be updated accordingly. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/03/2014","Men","","","","Men","   Urban areas - "
"11702","Irbid",1909417125,4051,1739588223,"Liwa Qasabat Irbid",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,2,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North","Qasabat Irbid",,,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","","","Boys","","Boys","   Urban areas - "
"11716","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,6678,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-03",1064,"Unconditional Cash Assistance","Individual","2014-03","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/03/2014","Men","Women","","","WomenMen","   Urban areas - "
"11717","Irbid",1697078304,4051,288028217,"Irbid Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,871667,"Unconditional -Total Amount distributed this month in USD","2014-07",1064,"Unconditional Cash Assistance","JOD","2014-07","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/07/2014","","","","","","   Urban areas - "
"11743","Irbid",1702973856,4051,1693518418,"Liwa ar Ramtha",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,3400,"Unconditional -Total Amount distributed this month in USD","2014-05",1064,"Unconditional Cash Assistance","JOD","2014-05","North","Ar Ramtha","Ar Ramtha",,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/05/2014","","","","","","   Urban areas - "
"11744","Irbid",1702973856,4051,1693518418,"Liwa ar Ramtha",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,420,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","North","Ar Ramtha","Ar Ramtha",,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/08/2014","","","Boys","","Boys","   Urban areas - "
"11748","Irbid",1618225901,4051,1693518418,"Liwa ar Ramtha",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,1,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-07",1064,"Unconditional Cash Assistance","Individual","2014-07","North","Ar Ramtha","Ar Ramtha",,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/07/2014","","","Boys","","Boys","   Urban areas - "
"11749","Irbid",1618225901,4051,1693518418,"Liwa ar Ramtha",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,1,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North","Ar Ramtha","Ar Ramtha",,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","Men","Women","","","WomenMen","   Urban areas - "
"11750","Irbid",1762487932,4050,288028217,"Irbid Governorate",7,"CARE","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23480,144,"Girls - Other affected Population","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"CARE provided urgent cash assistance to vulnerable Syrian refugee and host community men, women, boys, and girls. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/02/2014","","","","Girls","Girls","   Urban areas - "
"11761","Irbid",1762487932,4050,288028217,"Irbid Governorate",7,"CARE","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23478,1142,"Syrian Women in Urban","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"CARE provided urgent cash assistance to vulnerable Syrian refugee and host community men, women, boys, and girls. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/02/2014","Men","Women","","","WomenMen","   Urban areas - "
"11764","Irbid",1311730412,4051,1693518418,"Liwa ar Ramtha",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23503,33,"Girls - Other affected Population - # of individuals assisted - Unconditional","2014-11",1064,"Unconditional Cash Assistance","Individual","2014-11","North","Ar Ramtha","Ar Ramtha",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/11/2014","","","","Girls","Girls","   Urban areas - "
"11765","Irbid",1618225901,4051,1693518418,"Liwa ar Ramtha",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,1,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","North","Ar Ramtha","Ar Ramtha",,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/10/2014","","","Boys","","Boys","   Urban areas - "
"11770","Irbid",2056882931,4051,288028217,"Irbid Governorate",1531,"IFRC/SRC ","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,974,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-01",1064,"Unconditional Cash Assistance","Individual","2014-01","North",,,,,"target: 760 families/3'800 individuals
periodicity: 3 months 
level of assistance: 100 (50/100/120)","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/01/2014","Men","Women","","","WomenMen","   Urban areas - "
"11771","Irbid",2056882931,4051,288028217,"Irbid Governorate",1531,"IFRC/SRC ","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,1031,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-01",1064,"Unconditional Cash Assistance","Individual","2014-01","North",,,,,"target: 760 families/3'800 individuals
periodicity: 3 months 
level of assistance: 100 (50/100/120)","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/01/2014","","","Boys","","Boys","   Urban areas - "
"11777","Irbid",1618225901,4051,1693518418,"Liwa ar Ramtha",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,1,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North","Ar Ramtha","Ar Ramtha",,,"SC ITALY","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","","","Boys","","Boys","   Urban areas - "
"11779","Irbid",1234750928,4052,288028217,"Irbid Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23510,625664,"Total Amount distributed this month","2014-01",1064,"RRP6 - Performance Indicators","JOD","2014-01","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/01/2014","","","","","","   Urban areas - "
"11781","Irbid",1234750928,4052,288028217,"Irbid Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23524,5773,"Syrian Women in Urban - # of individuals assisted- supplementary winterization  cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/02/2014","Men","Women","","","WomenMen","   Urban areas - "
"11792","Irbid",351284830,4052,288028217,"Irbid Governorate",311,"HI","3. Provision of seasonal assistance","CASH-1. Need Coverage",23519,351,"Syrian Girls in Urban - # of individuals assisted-  full winterization cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Provision of Winter Cash Assistance (280 JD) to the identified most vulnerable Syrian Refugees and their households to cover  their basic needs. The Seasonal assistance (Winter) Beneficiaries will be provided with additional Regular Cash Assistance during the 3 months following the provision of the Winter assistance (3*130 JD)

Information related to Women, Men, Boys and Girls individuals are based on percentages estimations provided by the UNHCR. Actual information will be available further on and data will be updated accordingly. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/02/2014","","","","Girls","Girls","   Urban areas - "
"11793","Irbid",351284830,4052,288028217,"Irbid Governorate",311,"HI","3. Provision of seasonal assistance","CASH-1. Need Coverage",23523,35,"Syrian Women in Urban - # of individuals assisted-  full winterization cash","2013-12",1064,"RRP6 - Performance Indicators","Individual","2013-12","North",,,,,"Provision of Winter Cash Assistance (280 JD) to the identified most vulnerable Syrian Refugees and their households to cover  their basic needs. The Seasonal assistance (Winter) Beneficiaries will be provided with additional Regular Cash Assistance during the 3 months following the provision of the Winter assistance (3*130 JD)

Information related to Women, Men, Boys and Girls individuals are based on percentages estimations provided by the UNHCR. Actual information will be available further on and data will be updated accordingly. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2013","Men","Women","","","WomenMen","   Urban areas - "
"11794","Irbid",351284830,4052,288028217,"Irbid Governorate",311,"HI","3. Provision of seasonal assistance","CASH-1. Need Coverage",23510,73920,"Total Amount distributed this month","2014-01",1064,"RRP6 - Performance Indicators","JOD","2014-01","North",,,,,"Provision of Winter Cash Assistance (280 JD) to the identified most vulnerable Syrian Refugees and their households to cover  their basic needs. The Seasonal assistance (Winter) Beneficiaries will be provided with additional Regular Cash Assistance during the 3 months following the provision of the Winter assistance (3*130 JD)

Information related to Women, Men, Boys and Girls individuals are based on percentages estimations provided by the UNHCR. Actual information will be available further on and data will be updated accordingly. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/01/2014","","","","","","   Urban areas - "
"11795","Irbid",1311730412,4051,1693518418,"Liwa ar Ramtha",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,23,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-11",1064,"Unconditional Cash Assistance","Individual","2014-11","North","Ar Ramtha","Ar Ramtha",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/11/2014","Men","Women","","","WomenMen","   Urban areas - "
"11796","Irbid",1311730412,4051,1693518418,"Liwa ar Ramtha",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,6424,"Unconditional -Total Amount distributed this month in USD","2014-12",1064,"Unconditional Cash Assistance","JOD","2014-12","North","Ar Ramtha","Ar Ramtha",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","","","","","","   Urban areas - "
"11798","Irbid",1311730412,4051,1693518418,"Liwa ar Ramtha",773,"ICMC","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,23,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-12",1064,"Unconditional Cash Assistance","Individual","2014-12","North","Ar Ramtha","Ar Ramtha",,,"Extremely vulnerable Syrian (70%) and Jordanian (30%) households are provided with monthly regular unconditional cash assistance during a period of 6 months. Amount to be provided according to household size.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1707","IRBID","1","North","01/12/2014","Men","Women","","","WomenMen","   Urban areas - "
