"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"19833","Mafraq",812141200,4054,1301653537,"Liwa Qasabat al Mafraq",754,"ICCS","1. Benefit from formal educ (prim & sec)","EDUCATION-1. Access to appropriate opportunities",23545,1,"Boys - Other affected Population- # who attend remedial and catch-up classes","2014-03",1064,"Remedial  classes","Individual","2014-03","North","Mafraq Qasabah",,,,"","Indirect appeal","UNICEF","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/03/2014","","","Boys","","Boys","   Urban areas - "
"19902","Mafraq",2114048162,4055,405402319,"Zaatari District 10",1024,"WarChild UK","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23559,50,"Syrian Girls in Camp  benefiting from alternative education service such as informal education and life skills","2013-10",1064,"Informal education and life skills","Individual","2013-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 10","Life skills sessions for males and females age 9-16","Direct appeal","None","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/10/2013","","","","Girls","Girls","Camp    - "
"19920","Mafraq",1534934868,4055,229511944,"Zaatari District 4",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23559,175,"Syrian Girls in Camp  benefiting from alternative education service such as informal education and life skills","2014-07",1064,"Informal education and life skills","Individual","2014-07","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 4","Mentoring activities will be implemented in partnership with UNESCO.","Indirect appeal","UNESCO","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/07/2014","","","","Girls","Girls","Camp    - "
"19926","Mafraq",1534934868,4055,229511944,"Zaatari District 4",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23561,175,"Syrian Boys in Camp benefiting from alternative education service such as informal education and life skills","2014-05",1064,"Informal education and life skills","Individual","2014-05","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 4","Mentoring activities will be implemented in partnership with UNESCO.","Indirect appeal","UNESCO","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/05/2014","","","Boys","","Boys","Camp    - "
"19927","Mafraq",1534934868,4055,229511944,"Zaatari District 4",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23561,175,"Syrian Boys in Camp benefiting from alternative education service such as informal education and life skills","2014-04",1064,"Informal education and life skills","Individual","2014-04","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 4","Mentoring activities will be implemented in partnership with UNESCO.","Indirect appeal","UNESCO","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/04/2014","","","Boys","","Boys","Camp    - "
"19928","Mafraq",1534934868,4055,229511944,"Zaatari District 4",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23559,175,"Syrian Girls in Camp  benefiting from alternative education service such as informal education and life skills","2014-05",1064,"Informal education and life skills","Individual","2014-05","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 4","Mentoring activities will be implemented in partnership with UNESCO.","Indirect appeal","UNESCO","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/05/2014","","","","Girls","Girls","Camp    - "
"19931","Mafraq",1534934868,4055,229511944,"Zaatari District 4",912,"Questcope","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23559,175,"Syrian Girls in Camp  benefiting from alternative education service such as informal education and life skills","2014-03",1064,"Informal education and life skills","Individual","2014-03","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 4","Mentoring activities will be implemented in partnership with UNESCO.","Indirect appeal","UNESCO","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/03/2014","","","","Girls","Girls","Camp    - "
"19947","Mafraq",1056098556,4056,637337121,"Zaatari Camp (all district)",574,"SCI","3. Access to pre-primary education services","EDUCATION-1. Access to appropriate opportunities",23585,322,"# of caregivers and community members having received information and training on Early Childhood Care and Development  during the month","2014-05",1064,"RRP6 - Performance Indicators","#","2014-05","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"","Direct appeal","None","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/05/2014","Men","","","","Men","Camp    - "
"19990","Mafraq",1344888301,4055,1048500186,"Mafraq Governorate",574,"SCI","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23569,51,"Girls - Other affected Population benefiting from alternative education service such as informal education and life skills","2014-02",1064,"Informal education and life skills","Individual","2014-02","North",,,,,"Adess","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/02/2014","","","","Girls","Girls","   Urban areas - "
"19994","Mafraq",1344888301,4055,1048500186,"Mafraq Governorate",574,"SCI","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23567,90,"Boys - Other affected Population benefiting from alternative education service such as informal education and life skills","2014-02",1064,"Informal education and life skills","Individual","2014-02","North",,,,,"Adess","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/02/2014","","","Boys","","Boys","   Urban areas - "
"19995","Mafraq",1260304147,4057,637337121,"Zaatari Camp (all district)",775,"IFH/NHF ","4. Children with specific needs","EDUCATION-1. Access to appropriate opportunities",23586,13,"Syrian Girls in Camp with specific needs provided with inclusive education and psychosocial services","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 

Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners 
Funded By: The UN Refugee Agency UNHCR
Activities: 
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/03/2014","","","","Girls","Girls","Camp    - "
"19999","Mafraq",1260304147,4057,637337121,"Zaatari Camp (all district)",775,"IFH/NHF ","4. Children with specific needs","EDUCATION-1. Access to appropriate opportunities",23586,11,"Syrian Girls in Camp with specific needs provided with inclusive education and psychosocial services","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 

Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners 
Funded By: The UN Refugee Agency UNHCR
Activities: 
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/05/2014","","","","Girls","Girls","Camp    - "
"20002","Mafraq",1260304147,4057,637337121,"Zaatari Camp (all district)",775,"IFH/NHF ","4. Children with specific needs","EDUCATION-1. Access to appropriate opportunities",23586,11,"Syrian Girls in Camp with specific needs provided with inclusive education and psychosocial services","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 

Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners 
Funded By: The UN Refugee Agency UNHCR
Activities: 
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/02/2014","","","","Girls","Girls","Camp    - "
"20013","Mafraq",1345143500,4055,1987219087,"Zaatari District 8",922,"FCA","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23559,102,"Syrian Girls in Camp  benefiting from alternative education service such as informal education and life skills","2014-06",1064,"Informal education and life skills","Individual","2014-06","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","Literacy courses
English courses
ICT courses
","Direct appeal","None","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/06/2014","","","","Girls","Girls","Camp    - "
"20015","Mafraq",1210843675,4055,938411203,"Zaatari District 3",941,"RI","2. Benefit  informal/non-formal/lifeskills","EDUCATION-1. Access to appropriate opportunities",23561,102,"Syrian Boys in Camp benefiting from alternative education service such as informal education and life skills","2014-10",1064,"Informal education and life skills","Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 3","- Project name: Emergency Remedial Education Assistance for Syrian Refugees in Za’atari, CC, KAP and Azraq Camps.
- Funded by: UNICEF.","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","1. Access to appropriate opportunities","EDUCATION","1711","MAFRAQ","1","North","01/10/2014","","","Boys","","Boys","Camp    - "
"20027","Mafraq",844789707,4060,1048500186,"Mafraq Governorate",574,"SCI","2. Training of education service providers","EDUCATION-2. Learning environment",23613,11,"# of MoE officials trained during the month","2014-02",1064,"RRP6 - Performance Indicators","#","2014-02","North",,,,,"Adess+ DEF","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Learning environment","EDUCATION","1711","MAFRAQ","1","North","01/02/2014","","","","","","   Urban areas - "
"20028","Mafraq",844789707,4060,1048500186,"Mafraq Governorate",574,"SCI","2. Training of education service providers","EDUCATION-2. Learning environment",23611,6,"# of newly recruited teachers (primary and secondary) and other education service providers trained during the month","2014-05",1064,"RRP6 - Performance Indicators","#","2014-05","North",,,,,"Adess+ DEF","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Learning environment","EDUCATION","1711","MAFRAQ","1","North","01/05/2014","","","","","","   Urban areas - "
